id,name,stationtype,neighborid,stationhex,linetype,regionalismcode,countryname,regionname,type,status,realtype,direction,isimportant,tolllink_id,cityid,routeid,routename,company_id,longitude,latitude,exit_etc_lane_num,exit_mtc_lane_num,exit_mix_lane_num,exit_lane_num,entry_etc_lane_num,entry_mtc_lane_num,entry_mix_lane_num,entry_lane_num,k_value,nearcityid,opentime,nearprovinceid,old_id,old_tolllink_id
G0030610010120,临潼东,3,0,61010227,3,610115,临潼区,西安市,2,2,1,,1,G0030610010,610100,G0030,连霍高速(陕西段),2,109.239636,34.411685,2,0,2,4,1,0,2,3,0.09,0,1727625600000,0,20107,1601
G0030610020010,临潼,3,0,61010103,2|1,610115,临潼区,西安市,2,2,1,,1,G0030610020,610100,G0030,连霍高速(陕西段),2,109.162448,34.361313,6,3,2,11,3,1,2,6,0.09,0,659980800000,0,10003,1601
G0030610020020,豁口,3,0,61010102,2|1,610111,灞桥区,西安市,2,2,1,,1,G0030610020,610100,G0030,连霍高速(陕西段),2,109.113214,34.322452,2,1,2,5,1,1,2,4,0.09,0,1503244800000,0,10002,1601
G0030610020030,灞桥,3,0,61010101,2|1,610111,灞桥区,西安市,2,2,1,,0,G0030610020,610100,G0030,连霍高速(陕西段),2,109.075942,34.300553,5,8,5,18,3,2,3,8,0.09,610100,659980800000,0,10001,1601
G0030610030010,阿房宫,3,0,61010381,2|1,610116,长安区,西安市,2,2,1,,1,G0030610030,610100,G0030,连霍高速(陕西段),3,108.80779,34.252705,5,11,2,18,4,2,2,8,0.09,610100,817747200000,0,30401,3201
G0030610030020,咸阳南,3,0,61010382,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.676797,34.25163,1,1,3,5,1,0,4,5,0.09,0,1354291200000,0,30402,3201
G0030610030030,三桥,3,0,61010321,2|1,610112,未央区,西安市,2,2,1,,0,G0030610030,610100,G0030,连霍高速(陕西段),3,108.804564,34.299314,6,7,3,16,3,3,2,8,0.09,610100,817747200000,0,30101,3201
G0030610030040,咸阳,3,0,61010322,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.711432,34.311233,7,5,2,14,6,1,2,9,0.09,610400,817747200000,0,30102,3201
G0030610030050,咸阳西,3,0,61010323,2|1,610402,秦都区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.655681,34.29744,3,6,2,11,3,2,2,7,0.09,610400,817747200000,0,30103,3201
G0030610030060,兴平,3,0,61010324,2|1,610481,兴平市,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.509696,34.27682,3,5,2,10,2,1,2,5,0.09,0,817747200000,0,30104,3201
G0030610030070,武功,3,0,61010341,2|1,610431,武功县,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.220281,34.249157,2,4,2,8,2,1,2,5,0.09,0,817747200000,0,30201,3201
G0030610030080,杨凌,3,0,61010342,2|1,610403,杨陵区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.109654,34.256347,3,7,2,12,2,2,2,6,0.09,611100,817747200000,0,30202,3201
G0030610030090,绛帐,3,0,61010343,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.949529,34.264175,1,1,2,4,1,1,1,3,0.09,0,817747200000,0,30203,3201
G0030610030100,法门寺,3,0,61010344,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.920231,34.319086,3,5,2,10,2,2,2,6,0.09,0,817747200000,0,30204,3201
G0030610030110,太白山,3,0,61010345,2|1,610324,扶风县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.92162,34.260599,2,3,2,7,2,1,1,4,0.09,0,817747200000,0,30205,3201
G0030610030120,常兴,3,0,61010346,2|1,610326,眉县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.841273,34.265343,1,3,1,5,1,1,1,3,0.09,0,817747200000,0,30206,3201
G0030610030130,杨凌西,3,0,61010347,2|1,610403,杨陵区,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.028032,34.268125,1,3,2,6,1,1,2,4,0.09,611100,817747200000,0,30207,3201
G0030610030140,眉县,3,0,61010361,2|1,610326,眉县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.714444,34.304444,2,5,0,7,2,3,0,5,0.09,0,1321113600000,0,30301,3201
G0030610030150,蔡家坡,3,0,61010362,2|1,610323,岐山县,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.616944,34.3075,2,8,0,10,2,3,0,5,0.09,0,1317225600000,0,30302,3201
G0030610030160,磻溪,3,0,610103A1,2,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.401667,34.331389,1,7,0,8,1,3,0,4,0.09,0,1449244800000,0,30501,3201
G0030610030170,虢镇,3,0,61010363,2,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.401667,34.348611,2,4,0,6,1,3,0,4,0.09,0,1384272000000,0,30303,3201
G0030610030180,宝鸡,3,0,61010364,2,610303,金台区,宝鸡市,2,2,1,,1,G0030610030,610300,G0030,连霍高速(陕西段),3,107.203611,34.358611,3,7,0,10,2,4,0,6,0.09,0,1449244800000,0,30304,3201
G0030610030190,兴平西,3,0,61010325,3,610481,兴平市,咸阳市,2,2,1,,1,G0030610030,610400,G0030,连霍高速(陕西段),3,108.4035,34.25774,3,0,3,6,2,0,2,4,0.09,0,1666195200000,0,30105,3201
G0030610040010,姜城,3,0,61010521,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610040,610300,G0030,连霍高速(陕西段),46,107.071312,34.370117,3,0,3,6,2,0,2,4,0.09,0,817747200000,0,50101,6301
G0030610050010,宝鸡西,3,0,61010421,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610050,610300,G0030,连霍高速(陕西段),46,107.062315,34.367018,1,3,2,6,1,2,1,4,0.09,610300,1354291200000,0,40101,6301
G0030610050020,坪头,3,0,61010422,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610050,610300,G0030,连霍高速(陕西段),46,106.885344,34.391842,1,2,1,4,1,2,1,4,0.09,0,817747200000,0,40102,6301
G0030610050030,陈仓,1,G0030620010010,61010423,2|1,610304,陈仓区,宝鸡市,1,2,1,,0,G0030610050,610300,G0030,连霍高速(陕西段),46,106.873363,34.389975,2,10,0,12,2,9,0,11,0.09,0,817747200000,62,40103,6301
G0030610060010,眉县,3,0,61012021,2|1,610326,眉县,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.719611,34.302756,2,3,2,7,2,1,2,5,0.09,0,817747200000,0,320101,9901
G0030610060020,蔡家坡,3,0,61012022,2|1,610323,岐山县,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.621972,34.306168,2,6,2,10,2,1,2,5,0.09,0,817747200000,0,320102,9901
G0030610060030,虢镇,3,0,61012023,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.394892,34.348929,2,1,2,5,1,1,1,3,0.09,0,817747200000,0,320103,9901
G0030610060040,宝鸡,3,0,61012024,2|1,610303,金台区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.269748,34.356939,7,0,3,10,4,0,2,6,0.09,610300,817747200000,0,320104,9901
G0030610060050,磻溪,3,0,61012025,2|1,610304,陈仓区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.406756,34.33023,1,5,2,8,1,1,2,4,0.09,0,1448899200000,0,320105,9901
G0030610060060,宝钛,3,0,61012026,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610060,610300,G0030,连霍高速(陕西段),46,107.252994,34.329091,1,5,2,8,1,1,2,4,0.09,0,1547395200000,0,320106,9901
G0030610070010,宝鸡高新,3,0,61011F21,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610070,610300,G0030,连霍高速(陕西段),46,107.215115,34.323233,1,3,2,6,1,1,2,4,0.09,0,1547395200000,0,310101,9901
G0030610070020,神农,3,0,61011F22,2|1,610302,渭滨区,宝鸡市,2,2,1,,1,G0030610070,610300,G0030,连霍高速(陕西段),46,107.111877,34.343156,1,2,2,5,1,1,1,3,0.09,0,1547395200000,0,310102,9901
G0040610010010,界牌,2,G0040410040050,61014845,2|1,611023,商南县,商洛市,1,2,1,,0,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.565424,33.282956,2,14,0,16,2,10,0,12,0.09,0,1222790400000,41,720205,2201
G0040610010020,商南西,3,0,61014844,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.866514,33.473998,3,5,2,10,1,2,2,5,0.09,0,1222790400000,0,720204,2201
G0040610010030,过风楼,3,0,61014843,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.784349,33.433978,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720203,2201
G0040610010040,金丝峡,3,0,61014842,2|1,611023,商南县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.574252,33.45146,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720202,2201
G0040610010050,竹林关,3,0,61014841,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.445269,33.471321,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720201,2201
G0040610010060,丹凤,3,0,61014823,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.279101,33.701961,2,4,2,8,2,3,1,6,0.09,0,1222790400000,0,720103,2201
G0040610010070,棣花,3,0,61014822,2|1,611022,丹凤县,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.195224,33.724647,1,2,1,4,1,2,1,4,0.09,0,1222790400000,0,720102,2201
G0040610010080,商洛东,3,0,61014821,2|1,611002,商州区,商洛市,2,2,1,,1,G0040610010,611000,G0040,沪陕高速(陕西段),22,110.024374,33.80992,2,5,3,10,2,3,1,6,0.09,611000,1222790400000,0,720101,2201
G0040610020010,商洛,3,0,61010B64,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西段),30,109.979096,33.864467,4,3,8,15,3,0,6,9,0.09,611000,1343750400000,0,110304,4101
G0040610020020,板桥,3,0,61010B63,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西段),30,109.961235,33.97652,2,1,2,5,2,1,2,5,0.09,0,1343750400000,0,110303,4101
G0040610020030,华阳,3,0,61010B62,3,611021,洛南县,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西段),30,110.086415,34.07331,2,1,3,6,1,1,2,4,0.09,0,1343750400000,0,110302,4101
G0040610020040,腰市,3,0,61010B61,3,611002,商州区,商洛市,2,2,1,,1,G0040610020,611000,G0040,沪陕高速(陕西段),30,109.929473,34.038,1,1,3,5,1,1,4,6,0.09,0,1343750400000,0,110301,4101
G0040610020050,灞源,3,0,61010B41,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西段),30,109.676559,34.146258,1,1,4,6,2,1,2,5,0.09,0,1343750400000,0,110201,4101
G0040610020060,玉山,3,0,61010B25,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西段),30,109.482852,34.196415,3,0,4,7,3,0,2,5,0.09,0,1343750400000,0,110105,4101
G0040610020070,蓝田,3,0,61010B24,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西段),30,109.361468,34.155021,3,0,6,9,2,1,2,5,0.09,0,1343750400000,0,110104,4101
G0040610020080,华胥,3,0,61010B23,3,610122,蓝田县,西安市,2,2,1,,1,G0040610020,610100,G0040,沪陕高速(陕西段),30,109.239473,34.218223,1,0,3,4,1,0,4,5,0.09,0,1343750400000,0,110103,4101
G0065610010010,陕蒙界,2,G0065150030080,61013A25,3,610881,神木县,榆林市,1,2,1,,0,G0065610010,610800,G0065,包茂高速(陕西段),14,109.788341,39.058922,2,8,0,10,2,5,0,7,0.09,0,1157040000000,15,580105,3501
G0065610010020,红碱淖,3,0,61013A24,3,610881,神木市,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西段),14,109.792115,38.995942,3,3,2,8,2,3,2,7,0.09,0,1157040000000,0,580104,3501
G0065610010030,小壕兔,3,0,61013A23,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西段),14,109.688328,38.740963,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,580103,3501
G0065610010040,孟家湾,3,0,61013A22,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西段),14,109.663577,38.582752,1,1,2,4,2,1,1,4,0.09,0,1157040000000,0,580102,3501
G0065610010050,王则湾,3,0,61013A21,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610010,610800,G0065,包茂高速(陕西段),14,109.697658,38.402329,2,3,2,7,2,1,2,5,0.09,0,1157040000000,0,580101,3501
G0065610020010,榆林北,3,0,61013826,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西段),14,109.700379,38.314683,4,7,4,15,2,2,3,7,0.09,610800,1067616000000,0,560106,3501
G0065610020020,西左界,3,0,61013822,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西段),14,109.357806,38.132117,2,1,1,4,2,1,1,4,0.09,0,1067616000000,0,560102,3501
G0065610020030,横山,3,0,61013823,3,610803,横山区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西段),14,109.239642,38.040661,1,0,2,3,2,1,1,4,0.09,0,1067616000000,0,560103,3501
G0065610020040,黄蒿界,3,0,61013824,3,610824,靖边县,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西段),14,109.059726,37.855123,1,1,2,4,2,1,1,4,0.09,0,1067616000000,0,560104,3501
G0065610020050,榆林西,3,0,61013827,3,610802,榆阳区,榆林市,2,2,1,,1,G0065610020,610800,G0065,包茂高速(陕西段),14,109.531244,38.208391,4,4,3,11,2,2,2,6,0.09,610800,1545840000000,0,560107,3501
G0065610030010,靖边东,3,0,61013725,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西段),13,108.849108,37.608009,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,550105,1301
G0065610030020,靖边南,3,0,61013724,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西段),13,108.860567,37.544561,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,550104,1301
G0065610030030,乔沟湾,3,0,61013723,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西段),13,108.91766,37.42781,2,0,3,5,2,0,1,3,0.09,0,1157040000000,0,550103,1301
G0065610030040,李家湾,3,0,61013722,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西段),13,108.943697,37.356023,2,0,1,3,2,0,1,3,0.09,0,1157040000000,0,550102,1301
G0065610030050,天赐湾,3,0,61013721,2,610824,靖边县,榆林市,2,2,1,,1,G0065610030,610800,G0065,包茂高速(陕西段),13,108.936819,37.324212,2,0,1,3,2,0,1,3,0.09,0,1157040000000,0,550101,1301
G0065610040010,镰刀湾,3,0,61013623,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西段),13,108.986297,37.202309,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,540103,1301
G0065610040020,化子坪,3,0,61013622,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西段),13,109.104713,37.072034,2,0,2,4,2,0,1,3,0.09,0,1157040000000,0,540102,1301
G0065610040030,建华寺,3,0,61013621,2,610603,安塞区,延安市,2,2,1,,1,G0065610040,610600,G0065,包茂高速(陕西段),13,109.293234,36.954297,2,0,2,4,1,0,2,3,0.09,0,1157040000000,0,540101,1301
G0065610050010,安塞北,3,0,61013524,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西段),13,109.318416,36.887157,2,0,1,3,1,0,2,3,0.09,0,1067616000000,0,530104,1301
G0065610050020,安塞南,3,0,61013523,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西段),13,109.331075,36.855891,1,0,2,3,2,0,1,3,0.09,0,1067616000000,0,530103,1301
G0065610050040,沿河湾,3,0,61013522,2,610603,安塞区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西段),13,109.357888,36.765396,2,0,4,6,2,0,2,4,0.09,0,1067616000000,0,530102,1301
G0065610050050,延安北,3,0,61013521,2,610602,宝塔区,延安市,2,2,1,,1,G0065610050,610600,G0065,包茂高速(陕西段),13,109.444593,36.646741,5,3,2,10,4,4,2,10,0.09,610600,1067616000000,0,530101,1301
G0065610060010,延安南,3,0,61013421,2,610602,宝塔区,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.459599,36.498665,2,3,2,7,2,2,1,5,0.09,610600,1104508800000,0,520101,4401
G0065610060020,南泥湾,3,0,61013423,2,610602,宝塔区,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.550288,36.361863,1,1,4,6,1,1,3,5,0.09,0,1277913600000,0,520103,4401
G0065610060030,甘泉,3,0,61013422,2,610627,甘泉县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.510299,36.270933,1,1,1,3,1,1,1,3,0.09,0,1157040000000,0,520102,4401
G0065610060040,富县,3,0,61013441,2,610628,富县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.452879,36.023616,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520201,4401
G0065610060050,洛川,3,0,61013442,2,610629,洛川县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.41061,35.771129,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520202,4401
G0065610060060,阿党,3,0,61013443,2,610632,黄陵县,延安市,2,2,1,,1,G0065610060,610600,G0065,包茂高速(陕西段),12,109.274952,35.690236,1,1,2,4,1,1,1,3,0.09,0,1157040000000,0,520203,4401
G0065610070010,黄陵,3,0,61013342,2,610632,黄陵县,延安市,2,2,1,,1,G0065610070,610600,G0065,包茂高速(陕西段),12,109.229976,35.575654,1,1,2,4,1,1,1,3,0.09,0,988646400000,0,510202,4401
G0065610070020,彭镇,3,0,61013343,2,610222,宜君县,铜川市,2,2,1,,1,G0065610070,610200,G0065,包茂高速(陕西段),12,109.150285,35.496543,1,1,2,4,1,1,1,3,0.09,0,1354291200000,0,510203,4401
G0065610070030,宜君,3,0,61013341,2,610222,宜君县,铜川市,2,2,1,,1,G0065610070,610200,G0065,包茂高速(陕西段),12,109.114151,35.435363,1,1,1,3,1,1,1,3,0.09,0,1025452800000,0,510201,4401
G0065610070040,金锁关,3,0,61013322,2,610203,印台区,铜川市,2,2,1,,1,G0065610070,610200,G0065,包茂高速(陕西段),12,109.068158,35.197353,0,1,2,3,1,1,1,3,0.09,0,988646400000,0,510102,4401
G0065610070050,川口,3,0,61013321,2,610202,王益区,铜川市,2,2,1,,1,G0065610070,610200,G0065,包茂高速(陕西段),12,109.061365,35.054516,0,0,2,2,1,1,2,4,0.09,610200,988646400000,0,510101,4401
G0065610080010,铜川主线,3,0,61013222,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.969023,34.876751,3,4,6,13,4,4,3,11,0.09,0,1191168000000,0,500102,0301
G0065610080020,黄堡,3,0,61013223,3,610202,王益区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,109.010506,34.989044,0,0,2,2,0,0,2,2,0.09,610200,1157040000000,0,500103,0301
G0065610080030,耀州北,3,0,61013225,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.986577,34.921597,0,0,3,3,0,0,3,3,0.09,610200,1238515200000,0,500105,0301
G0065610080040,耀州南,3,0,61013224,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.981621,34.896886,0,0,1,1,0,0,1,1,0.09,610200,1191168000000,0,500104,0301
G0065610080050,铜川新区,3,0,610132A9,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.966952,34.866738,1,0,4,5,5,5,6,16,0.09,0,993571200000,0,500509,0301
G0065610080060,西安北,3,0,610132A1,3,610117,高陵区,西安市,2,2,1,,1,G0065610080,610100,G0065,包茂高速(陕西段),11,108.973758,34.494873,3,11,3,17,4,9,3,16,0.09,0,993571200000,0,500501,0301
G0065610080070,泾河开放,3,0,61013227,3,610117,高陵区,西安市,2,2,1,,1,G0065610080,610100,G0065,包茂高速(陕西段),11,108.986032,34.481751,2,13,1,16,1,2,1,4,0.09,0,993571200000,0,500107,0301
G0065610080080,梁村塬开放,3,0,61013229,3,610117,高陵区,西安市,2,2,1,,1,G0065610080,610100,G0065,包茂高速(陕西段),11,108.965898,34.438165,0,0,1,1,0,0,1,1,0.09,0,993571200000,0,500109,0301
G0065610080100,铜川主线开放,3,0,610132A2,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.968855,34.876262,0,0,0,0,3,3,3,9,0.09,0,993571200000,0,500502,0301
G0065610080110,黄堡开放,3,0,610132A3,3,610202,王益区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,109.010344,34.989065,0,0,0,0,0,0,2,2,0.09,0,993571200000,0,500503,0301
G0065610080120,耀州北开放,3,0,610132A5,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.985444,34.921974,0,0,0,0,0,0,3,3,0.09,0,993571200000,0,500505,0301
G0065610080130,黄堡南,3,0,61013243,3,610202,王益区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,109.010579,34.988434,0,0,1,1,0,0,1,1,0.09,0,1577808000000,0,500203,0301
G0065610080140,铜川主线单,3,0,61013242,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.967917,34.877582,0,0,2,2,4,4,3,11,0.09,0,1577808000000,0,500202,0301
G0065610080150,铜川新区联网,3,0,6101322A,3,610204,耀州区,铜川市,2,2,1,,1,G0065610080,610200,G0065,包茂高速(陕西段),11,108.965991,34.866769,0,0,0,0,0,0,1,1,0.09,0,1562083200000,0,500110,0301
G0065610090010,航天,3,0,61013C21,2|1,610116,长安区,西安市,2,2,1,,1,G0065610090,610100,G0065,包茂高速(陕西段),17,109.004879,34.155196,1,0,4,5,2,0,1,3,0.09,0,1167580800000,0,600101,0401
G0065610090020,太乙宫,3,0,61013C22,2|1,610116,长安区,西安市,2,2,1,,1,G0065610090,610100,G0065,包茂高速(陕西段),17,109.013513,34.039319,1,0,5,6,2,0,1,3,0.09,0,1167580800000,0,600102,0401
G0065610090030,营盘,3,0,61013C23,2|1,611026,柞水县,商洛市,2,2,1,,1,G0065610090,611000,G0065,包茂高速(陕西段),17,109.043277,33.779575,1,0,4,5,1,0,2,3,0.09,0,1167580800000,0,600103,0401
G0065610090040,柞水,3,0,61013C41,2|1,611026,柞水县,商洛市,2,2,1,,1,G0065610090,611000,G0065,包茂高速(陕西段),17,109.120788,33.665984,2,0,2,4,1,1,2,4,0.09,0,1167580800000,0,600201,0401
G0065610090050,镇安,3,0,61013C61,2|1,611025,镇安县,商洛市,2,2,1,,1,G0065610090,611000,G0065,包茂高速(陕西段),17,109.17206,33.432022,2,1,2,5,3,1,1,5,0.09,0,1167580800000,0,600301,0401
G0065610090060,塔云山,3,0,61013C62,2|1,611025,镇安县,商洛市,2,2,1,,1,G0065610090,611000,G0065,包茂高速(陕西段),17,109.177935,33.303581,4,0,2,6,4,0,2,6,0.09,0,1167580800000,0,600302,0401
G0065610090070,小河,3,0,61013C63,2|1,610928,旬阳县,安康市,2,2,1,,1,G0065610090,610900,G0065,包茂高速(陕西段),17,109.133896,33.148493,2,0,2,4,2,0,1,3,0.09,0,1167580800000,0,600303,0401
G0065610090080,航天南,3,0,61013C24,2|1,610116,长安区,西安市,2,2,1,,1,G0065610090,610100,G0065,包茂高速(陕西段),17,109.014841,34.106041,3,3,1,7,2,2,1,5,0.09,0,1727625600000,0,600104,0401
G0065610110010,茨沟,3,0,61013E21,2|1,610902,汉滨区,安康市,2,2,1,,1,G0065610110,610900,G0065,包茂高速(陕西段),6,108.968578,32.930215,3,0,1,4,0,0,2,2,0.09,0,1241107200000,0,620101,2001
G0065610110020,谭坝,3,0,61013E22,2|1,610902,汉滨区,安康市,2,2,1,,1,G0065610110,610900,G0065,包茂高速(陕西段),6,108.962691,32.879983,3,0,1,4,3,0,1,4,0.09,0,1241107200000,0,620102,2001
G0065610110030,五里,3,0,61013E23,2|1,610902,汉滨区,安康市,2,2,1,,1,G0065610110,610900,G0065,包茂高速(陕西段),6,108.904037,32.71534,7,2,3,12,5,0,1,6,0.09,0,1241107200000,0,620103,2001
G0065610110040,安康机场,3,0,61013E24,2|1,610902,汉滨区,安康市,2,2,1,,1,G0065610110,610900,G0065,包茂高速(陕西段),6,108.913468,32.746136,1,0,2,3,1,0,2,3,0.09,0,1638288000000,0,620104,2001
G0065610130010,流水,3,0,61010921,2|1,610924,紫阳县,安康市,2,2,1,,1,G0065610130,610900,G0065,包茂高速(陕西段),6,108.717752,32.606939,5,1,2,8,2,0,2,4,0.09,0,1285862400000,0,90101,2001
G0065610130030,蒿坪,3,0,61010922,2|1,610924,紫阳县,安康市,2,2,1,,1,G0065610130,610900,G0065,包茂高速(陕西段),6,108.637024,32.592283,2,1,1,4,3,0,1,4,0.09,0,1285862400000,0,90102,2001
G0065610130040,紫阳,3,0,61010923,2|1,610924,紫阳县,安康市,2,2,1,,1,G0065610130,610900,G0065,包茂高速(陕西段),6,108.508609,32.512198,6,0,2,8,2,0,2,4,0.09,0,1298908800000,0,90103,2001
G0065610130060,权河,3,0,61010941,2|1,610924,紫阳县,安康市,2,2,1,,1,G0065610130,610900,G0065,包茂高速(陕西段),6,108.406933,32.451584,4,1,3,8,0,0,4,4,0.09,0,1298908800000,0,90201,2001
G0065610130080,毛坝,3,0,61010942,2|1,610924,紫阳县,安康市,2,2,1,,1,G0065610130,610900,G0065,包茂高速(陕西段),6,108.277137,32.350738,2,0,2,4,2,0,2,4,0.09,0,1298908800000,0,90202,2001
G0065610130090,巴山,3,0,61010943,2|1,610728,镇巴县,汉中市,2,2,1,,1,G0065610130,610700,G0065,包茂高速(陕西段),6,108.151218,32.277473,0,0,4,4,0,0,4,4,0.09,0,1298908800000,0,90203,2001
G0065610130110,陕川界,2,G0065510010010,61010944,2|1,610728,镇巴县,汉中市,1,2,1,,0,G0065610130,610700,G0065,包茂高速(陕西段),6,108.153085,32.276537,2,10,0,12,2,9,0,11,0.09,0,1333209600000,51,90204,2001
