"version","enroadnodeid","enroadnodetype","enroadnodename","enstationid","enhex","exroadnodeid","exroadnodetype","exroadnodename","exstationid","exhex","miles"
"6120231210001","G0069610010030","3","陕西兴隆收费站",,"61011223","G006961001001710","1","兴隆站-兴隆",,,"0"
"6120231210001","G0069610010040","3","陕西淳化南收费站",,"61011245","G006961001001610","1","淳化南站-淳化南",,,"0"
"6120231210001","G0069610010050","3","陕西淳化北收费站",,"61011241","G006961001001510","1","淳化北站-淳化北",,,"0"
"6120231210001","G0069610010060","3","陕西十里塬收费站",,"61011242","G006961001001410","1","十里塬站-十里塬",,,"0"
"6120231210001","G0069610010070","3","陕西土桥收费站",,"61011243","G006961001001310","1","土桥站-土桥",,,"0"
"6120231210001","G0069610010080","3","陕西旬邑收费站",,"61011244","G006961001001210","1","旬邑站-旬邑",,,"0"
"6120231210001","G0069610010090","3","陕西旬邑北收费站",,"61011246","G006961001002110","1","旬邑北站-旬邑北",,,"0"
"6120231210001","G006961002000110","1","忠诚枢纽立交-安康南匝道",,,"G006961002000420","1","安康南-安康南站",,,"2800"
"6120231210001","G006961002000110","1","忠诚枢纽立交-安康南匝道",,,"G006961002000210","1","安康南匝道-双龙匝道",,,"2800"
"6120231210001","G006961002000120","1","安康南匝道-忠诚枢纽立交",,,"G701161001001010","1","忠诚枢纽-安康互通",,,"2800"
"6120231210001","G006961002000120","1","安康南匝道-忠诚枢纽立交",,,"G701161001003220","1","忠诚枢纽-安康东",,,"2800"
"6120231210001","G006961002000210","1","安康南匝道-双龙匝道",,,"G006961002000520","1","双龙-双龙站",,,"23484"
"6120231210001","G006961002000210","1","安康南匝道-双龙匝道",,,"G006961002000310","1","双龙匝道-岚皋匝道",,,"23484"
"6120231210001","G006961002000220","1","双龙匝道-安康南匝道",,,"G006961002000120","1","安康南匝道-忠诚枢纽立交",,,"23484"
"6120231210001","G006961002000220","1","双龙匝道-安康南匝道",,,"G006961002000420","1","安康南-安康南站",,,"23484"
"6120231210001","G006961002000310","1","双龙匝道-岚皋匝道",,,"G006961002000620","1","岚皋-岚皋站",,,"20350"
"6120231210001","G006961002000320","1","岚皋匝道-双龙匝道",,,"G006961002000220","1","双龙匝道-安康南匝道",,,"20350"
"6120231210001","G006961002000320","1","岚皋匝道-双龙匝道",,,"G006961002000520","1","双龙-双龙站",,,"20350"
"6120231210001","G006961002000410","1","安康南站-安康南",,,"G006961002000120","1","安康南匝道-忠诚枢纽立交",,,"0"
"6120231210001","G006961002000410","1","安康南站-安康南",,,"G006961002000210","1","安康南匝道-双龙匝道",,,"0"
"6120231210001","G006961002000420","1","安康南-安康南站",,,"G0069610020010","3","陕西安康南收费站",,"61012F21","0"
"6120231210001","G006961002000510","1","双龙站-双龙",,,"G006961002000220","1","双龙匝道-安康南匝道",,,"0"
"6120231210001","G006961002000510","1","双龙站-双龙",,,"G006961002000310","1","双龙匝道-岚皋匝道",,,"0"
"6120231210001","G006961002000520","1","双龙-双龙站",,,"G0069610020020","3","陕西双龙收费站",,"61012F22","0"
"6120231210001","G006961002000610","1","岚皋站-岚皋",,,"G006961002000320","1","岚皋匝道-双龙匝道",,,"0"
"6120231210001","G006961002000620","1","岚皋-岚皋站",,,"G0069610020030","3","陕西岚皋收费站",,"61012F23","0"
"6120231210001","G0069610020010","3","陕西安康南收费站",,"61012F21","G006961002000410","1","安康南站-安康南",,,"0"
"6120231210001","G004061001000510","1","竹林关枢纽-丹凤匝道",,,"G004061001001320","1","丹凤-丹凤站",,,"33834"
"6120231210001","G351161003001110","1","旬邑西站-旬邑西",,,"G351161003000210","1","旬邑西匝道-泾河特大桥",,,"0"
"6120231210001","G004061002000910","1","玉山立交-蓝田东枢纽",,,"G004061002001010","1","蓝田东枢纽-曳湖立交",,,"12000"
"6120231210001","G004061002000910","1","玉山立交-蓝田东枢纽",,,"G004061002002020","1","蓝田-蓝田站",,,"12000"
"6120231210001","G004061002000920","1","蓝田东枢纽-玉山立交",,,"G004061002000720","1","玉山立交-灞源匝道",,,"12000"
"6120231210001","G004061002000920","1","蓝田东枢纽-玉山立交",,,"G004061002001920","1","玉山-玉山站",,,"12000"
"6120231210001","G004061002000920","1","蓝田东枢纽-玉山立交",,,"G065E61003000420","1","玉山立交-厚镇匝道",,,"12000"
"6120231210001","G0040610020010","3","陕西商洛收费站",,"61010B64","G004061002001510","1","商洛站-商洛",,,"0"
"6120231210001","G004061002001010","1","蓝田东枢纽-曳湖立交",,,"G004061002001210","1","曳湖立交-华胥匝道",,,"8850"
"6120231210001","G004061002001020","1","曳湖立交-蓝田东枢纽",,,"G004061002000920","1","蓝田东枢纽-玉山立交",,,"8850"
"6120231210001","G004061002001020","1","曳湖立交-蓝田东枢纽",,,"G004061002002020","1","蓝田-蓝田站",,,"8850"
"6120231210001","G004061002001110","1","席家河立交-曳湖立交",,,"G004061002001210","1","曳湖立交-华胥匝道",,,"3900"
"6120231210001","G004061002001120","1","曳湖立交-席家河立交",,,"G007061003000120","1","席家河互通-白鹿原",,,"3900"
"6120231210001","G004061002001120","1","曳湖立交-席家河立交",,,"G007061002000820","1","席家河立交-大寨",,,"3900"
"6120231210001","G004061002001210","1","曳湖立交-华胥匝道",,,"G004061002001310","1","华胥匝道-田王立交",,,"4565"
"6120231210001","G007061001000820","1","漫川关匝道-漫川关匝道站",,,"G0070610010020","3","陕西漫川关匝道收费站",,"61014142","0"
"6120231210001","G007061001000910","1","天竺山站-天竺山",,,"G007061001000310","1","天竺山-商漫隧道专项",,,"0"
"6120231210001","G007061001000910","1","天竺山站-天竺山",,,"G007061001000220","1","天竺山-漫川关匝道",,,"0"
"6120231210001","G007061001000920","1","天竺山-天竺山站",,,"G0070610010030","3","陕西天竺山收费站",,"61014141","0"
"6120231210001","G0070610010010","3","陕西漫川关主线收费站(省界)",,"61014143","G007061001000110","2","漫川关主线-漫川关匝道",,,"0"
"6120231210001","G007061001001010","1","高坝站-高坝",,,"G007061001000510","1","高坝-山阳北互通",,,"0"
"6120231210001","G007061001001010","1","高坝站-高坝",,,"G007061001002020","1","高坝匝道-高坝南枢纽",,,"0"
"6120231210001","G007061001001020","1","高坝-高坝站",,,"G0070610010040","3","陕西高坝收费站",,"61014123","0"
"6120231210001","G007061001001110","1","阎村站-阎村",,,"G007061001000710","1","阎村-麻池河立交",,,"0"
"6120231210001","G007061001001110","1","阎村站-阎村",,,"G007061001000620","1","阎村-山阳北互通",,,"0"
"6120231210001","G007061001001120","1","阎村-阎村站",,,"G0070610010060","3","陕西阎村收费站",,"61014121","0"
"6120231210001","G0070610010020","3","陕西漫川关匝道收费站",,"61014142","G007061001000810","1","漫川关匝道站-漫川关匝道",,,"0"
"6120231210001","G0070610010030","3","陕西天竺山收费站",,"61014141","G007061001000910","1","天竺山站-天竺山",,,"0"
"6120231210001","G0070610010040","3","陕西高坝收费站",,"61014123","G007061001001010","1","高坝站-高坝",,,"0"
"6120231210001","G0070610010060","3","陕西阎村收费站",,"61014121","G007061001001110","1","阎村站-阎村",,,"0"
"6120231210001","G007061002000110","1","商州互通-商州",,,"G007061002000210","1","商州-南城子",,,"9935"
"6120231210001","G007061002000110","1","商州互通-商州",,,"G007061002000920","1","商洛西-商洛西站",,,"9935"
"6120231210001","G007061002000120","1","商州-商州互通",,,"G004061001000820","1","商州互通-商洛东匝道",,,"9935"
"6120231210001","G007061002000120","1","商州-商州互通",,,"G004061002000110","1","商州立交-商洛匝道",,,"9935"
"6120231210001","G007061002000210","1","商州-南城子",,,"G007061002000310","1","南城子-商漫拆分点",,,"10050"
"6120231210001","G007061002000210","1","商州-南城子",,,"G007061002001020","1","南城子-南城子站",,,"10050"
"6120231210001","G007061002000220","1","南城子-商州",,,"G007061002000920","1","商洛西-商洛西站",,,"10050"
"6120231210001","G007061002000220","1","南城子-商州",,,"G007061002000120","1","商州-商州互通",,,"10050"
"6120231210001","G007061002000310","1","南城子-商漫拆分点",,,"G007061001000720","1","麻池河立交-阎村",,,"6935"
"6120231210001","G007061002000310","1","南城子-商漫拆分点",,,"G007061002000410","1","商漫互通-杨斜",,,"6935"
"6120231210001","G007061002000320","1","商漫拆分点-南城子",,,"G007061002000220","1","南城子-商州",,,"6935"
"6120231210001","G007061002000320","1","商漫拆分点-南城子",,,"G007061002001020","1","南城子-南城子站",,,"6935"
"6120231210001","G007061002000410","1","商漫互通-杨斜",,,"G007061002000510","1","杨斜-葛牌",,,"8220"
"6120231210001","G007061002000410","1","商漫互通-杨斜",,,"G007061002001120","1","杨斜-杨斜站",,,"8220"
"6120231210001","G007061002000420","1","杨斜-商漫互通",,,"G007061002000320","1","商漫拆分点-南城子",,,"8220"
"6120231210001","G007061002000420","1","杨斜-商漫互通",,,"G007061001000720","1","麻池河立交-阎村",,,"8220"
"6120231210001","G007061002000510","1","杨斜-葛牌",,,"G007061002000610","1","葛牌-辋川",,,"18905"
"6120231210001","G007061002000510","1","杨斜-葛牌",,,"G007061002001220","1","葛牌-葛牌站",,,"18905"
"6120231210001","G007061002000520","1","葛牌-杨斜",,,"G007061002000420","1","杨斜-商漫互通",,,"18905"
"6120231210001","G007061002000520","1","葛牌-杨斜",,,"G007061002001120","1","杨斜-杨斜站",,,"18905"
"6120231210001","G007061002000610","1","葛牌-辋川",,,"G007061002002010","1","辋川-蓝田南枢纽",,,"23500"
"6120231210001","G007061002000610","1","葛牌-辋川",,,"G007061002001320","1","辋川-辋川站",,,"23500"
"6120231210001","G007061002000620","1","辋川-葛牌",,,"G007061002000520","1","葛牌-杨斜",,,"23500"
"6120231210001","G007061002000620","1","辋川-葛牌",,,"G007061002001220","1","葛牌-葛牌站",,,"23500"
"6120231210001","G007061002000710","1","蓝田南枢纽-大寨",,,"G007061002001420","1","蓝关-蓝关站",,,"2600"
"6120231210001","G007061002000710","1","蓝田南枢纽-大寨",,,"G007061002000810","1","大寨-席家河立交",,,"2600"
"6120231210001","G007061002002020","1","蓝田南枢纽-辋川",,,"G007061002000620","1","辋川-葛牌",,,"3700"
"6120231210001","G007061002002020","1","蓝田南枢纽-辋川",,,"G007061002001320","1","辋川-辋川站",,,"3700"
"6120231210001","G007061002000810","1","大寨-席家河立交",,,"G007061003000210","1","席家河互通-空工",,,"7972"
"6120231210001","G007061002000810","1","大寨-席家河立交",,,"G004061002001110","1","席家河立交-曳湖立交",,,"7972"
"6120231210001","G007061002000810","1","大寨-席家河立交",,,"G007061003000120","1","席家河互通-白鹿原",,,"7972"
"6120231210001","G007061002000820","1","席家河立交-大寨",,,"G007061002000720","1","大寨-蓝田南枢纽",,,"7972"
"6120231210001","G007061002000820","1","席家河立交-大寨",,,"G007061002001420","1","蓝关-蓝关站",,,"7972"
"6120231210001","G007061002000910","1","商洛西站-商洛西",,,"G007061002000120","1","商州-商州互通",,,"0"
"6120231210001","G007061002000910","1","商洛西站-商洛西",,,"G007061002000210","1","商州-南城子",,,"0"
"6120231210001","G007061002000920","1","商洛西-商洛西站",,,"G0070610020010","3","陕西商洛西收费站",,"61014743","0"
"6120231210001","G0070610020010","3","陕西商洛西收费站",,"61014743","G007061002000910","1","商洛西站-商洛西",,,"0"
"6120231210001","G007061002001010","1","南城子站-南城子",,,"G007061002000220","1","南城子-商州",,,"0"
"6120231210001","G007061002001010","1","南城子站-南城子",,,"G007061002000310","1","南城子-商漫拆分点",,,"0"
"6120231210001","G007061002001020","1","南城子-南城子站",,,"G0070610020020","3","陕西南城子收费站",,"61014742","0"
"6120231210001","G007061002001110","1","杨斜站-杨斜",,,"G007061002000510","1","杨斜-葛牌",,,"0"
"6120231210001","G007061002001110","1","杨斜站-杨斜",,,"G007061002000420","1","杨斜-商漫互通",,,"0"
"6120231210001","G007061002001120","1","杨斜-杨斜站",,,"G0070610020030","3","陕西杨斜收费站",,"61014741","0"
"6120231210001","G007061002001210","1","葛牌站-葛牌",,,"G007061002000610","1","葛牌-辋川",,,"0"
"6120231210001","G007061002001210","1","葛牌站-葛牌",,,"G007061002000520","1","葛牌-杨斜",,,"0"
"6120231210001","G007061002001220","1","葛牌-葛牌站",,,"G0070610020040","3","陕西葛牌收费站",,"61014723","0"
"6120231210001","G007061002001310","1","辋川站-辋川",,,"G007061002002010","1","辋川-蓝田南枢纽",,,"0"
"6120231210001","G007061002001310","1","辋川站-辋川",,,"G007061002000620","1","辋川-葛牌",,,"0"
"6120231210001","G007061002001320","1","辋川-辋川站",,,"G0070610020050","3","陕西辋川收费站",,"61014722","0"
"6120231210001","G007061002001410","1","蓝关站-蓝关",,,"G007061002000810","1","大寨-席家河立交",,,"0"
"6120231210001","G007061002001410","1","蓝关站-蓝关",,,"G007061002000720","1","大寨-蓝田南枢纽",,,"0"
"6120231210001","G007061002001420","1","蓝关-蓝关站",,,"G0070610020060","3","陕西蓝关收费站",,"61014721","0"
"6120231210001","G0070610020020","3","陕西南城子收费站",,"61014742","G007061002001010","1","南城子站-南城子",,,"0"
"6120231210001","G0070610020030","3","陕西杨斜收费站",,"61014741","G007061002001110","1","杨斜站-杨斜",,,"0"
"6120231210001","G007061007000210","1","太峪匝道-下河枢纽",,,"G007061006001410","1","下河枢纽-彬州匝道",,,"6500"
"6120231210001","G007061007000220","1","下河枢纽-太峪匝道",,,"G007061006002020","1","太峪-太峪站",,,"6500"
"6120231210001","G007061007000220","1","下河枢纽-太峪匝道",,,"G007061007000120","1","太峪匝道-太峪西枢纽",,,"6500"
"6120231210001","G008561001000110","2","陕西陇关省界-火烧寨",,,"G008561001000210","1","火烧寨-陇县",,,"7475"
"6120231210001","G008561001000110","2","陕西陇关省界-火烧寨",,,"G008561001000820","1","火烧寨-火烧寨站",,,"7475"
"6120231210001","G065E610010010","3","陕西牛家梁收费站",,"61010E21","G065E61001000110","1","牛家梁-牛家梁互通",,,"0"
"6120231210001","G008561001000210","1","火烧寨-陇县",,,"G008561001000310","1","陇县-水沟",,,"23714"
"6120231210001","G008561001000210","1","火烧寨-陇县",,,"G008561001000920","1","陇县-陇县站",,,"23714"
"6120231210001","G008561001000220","1","陇县-火烧寨",,,"G008561001000120","2","火烧寨-陕西陇关省界",,,"23714"
"6120231210001","G008561001000220","1","陇县-火烧寨",,,"G008561001000820","1","火烧寨-火烧寨站",,,"23714"
"6120231210001","G008561001000310","1","陇县-水沟",,,"G008561001001020","1","水沟-水沟站",,,"18419"
"6120231210001","G008561001000310","1","陇县-水沟",,,"G008561001000410","1","水沟-千阳",,,"18419"
"6120231210001","G008561001000320","1","水沟-陇县",,,"G008561001000920","1","陇县-陇县站",,,"18419"
"6120231210001","G008561001000320","1","水沟-陇县",,,"G008561001000220","1","陇县-火烧寨",,,"18419"
"6120231210001","G008561001000410","1","水沟-千阳",,,"G008561001000510","1","千阳-南寨",,,"14427"
"6120231210001","G008561001000410","1","水沟-千阳",,,"G008561001001120","1","千阳-千阳站",,,"14427"
"6120231210001","G008561001000420","1","千阳-水沟",,,"G008561001000320","1","水沟-陇县",,,"14427"
"6120231210001","G008561001000420","1","千阳-水沟",,,"G008561001001020","1","水沟-水沟站",,,"14427"
"6120231210001","G008561001000510","1","千阳-南寨",,,"G008561001000610","1","南寨-柳林枢纽",,,"6071"
"6120231210001","G008561001000510","1","千阳-南寨",,,"G008561001001220","1","南寨-南寨站",,,"6071"
"6120231210001","G008561001000520","1","南寨-千阳",,,"G008561001000420","1","千阳-水沟",,,"6071"
